position,lap_time_ms,year,month,day,circuit_id,driver_number,driver_age,pit_next_lap,stint,race_progressed,nationality_id,compound_id,tyre_life,position_change,fast_stop
5,88738,2024,9,1,14,33,28,0,2,0.773584906,9,3,19,-1,0
13,92048,2024,9,1,14,24,27,0,1,0.283018868,7,2,16,1,0
5,86328,2025,9,7,14,23,30,0,1,0.773584906,19,3,41,-1,0
10,88466,2025,9,7,14,14,45,0,1,0.377358491,18,2,21,-2,0
7,87750,2025,9,7,14,12,19,0,1,0.528301887,13,2,28,0,0
16,89433,2025,9,7,14,38,21,0,1,0.339622642,5,2,18,-5,0
9,88759,2025,9,7,14,5,21,0,1,0.377358491,4,2,20,-2,0
12,88479,2025,9,7,14,43,23,0,1,0.622641509,2,2,33,0,0
14,87335,2025,9,7,14,10,30,0,1,0.924528302,11,3,49,-2,0
10,88342,2025,9,7,14,6,21,0,1,0.603773585,11,3,33,-1,0
4,87181,2025,9,7,14,44,41,0,1,0.716981132,5,2,38,0,0
18,88824,2025,9,7,14,30,24,0,1,0.169811321,17,1,9,-3,0
4,87019,2025,9,7,14,16,28,0,1,0.622641509,16,2,33,0,0
1,87287,2025,9,7,14,4,26,0,1,0.867924528,5,2,46,0,0
9,87687,2025,9,7,14,31,29,0,1,0.962264151,11,3,51,-2,0
2,86609,2025,9,7,14,81,25,0,1,0.849056604,3,2,45,0,0
6,87978,2025,9,7,14,63,28,0,1,0.509433962,5,2,27,-1,0
10,87825,2025,9,7,14,55,31,0,1,0.566037736,18,2,30,-3,0
10,88053,2025,9,7,14,18,27,0,1,0.924528302,6,3,50,-2,0
14,88943,2025,9,7,14,22,26,0,1,0.358490566,14,2,19,-4,0
1,87432,2025,9,7,14,33,28,0,1,0.698113208,9,2,37,0,0
1,112739,2022,10,9,22,14,45,0,2,0.150943396,18,5,6,4,0
7,111629,2022,10,9,22,14,45,0,3,0.41509434,18,4,14,0,0
16,122174,2022,10,9,22,77,36,0,2,0.113207547,10,5,4,-2,0
18,169982,2022,10,9,22,10,30,0,1,0.018867925,11,4,1,0,0
14,117813,2022,10,9,22,10,30,0,3,0.132075472,11,5,5,1,0
16,113384,2022,10,9,22,10,30,0,4,0.358490566,11,4,12,0,0
6,115367,2022,10,9,22,44,41,0,2,0.132075472,5,5,6,-1,0
17,171537,2022,10,9,22,6,31,0,2,0.094339623,6,,,-2,0
2,112863,2022,10,9,22,16,28,0,2,0.132075472,16,5,5,0,0
11,118331,2022,10,9,22,20,33,0,2,0.132075472,8,5,5,0,0
13,120481,2022,10,9,22,47,27,0,2,0.20754717,12,5,9,-7,0
13,122340,2022,10,9,22,4,26,0,2,0.113207547,5,5,4,0,0
4,114890,2022,10,9,22,31,29,0,2,0.132075472,11,5,5,0,0
3,114053,2022,10,9,22,11,36,0,2,0.132075472,15,5,5,0,0
3,115504,2022,10,9,22,3,37,0,2,0.150943396,3,5,6,5,0
7,116796,2022,10,9,22,63,28,0,2,0.132075472,5,5,5,0,0
13,118562,2022,10,9,22,18,27,0,2,0.132075472,6,5,5,-1,0
12,112859,2022,10,9,22,18,27,0,3,0.358490566,6,4,12,0,0
10,118102,2022,10,9,22,22,26,0,2,0.132075472,14,5,5,-1,0
11,112768,2022,10,9,22,22,26,0,3,0.377358491,14,4,13,0,0
1,112865,2022,10,9,22,33,28,0,2,0.132075472,9,5,5,0,0
18,169390,2022,10,9,22,5,39,0,2,0.094339623,12,,,-2,0
7,115996,2022,10,9,22,24,27,0,2,0.169811321,7,5,7,-1,0
17,113531,2022,10,9,22,24,27,0,3,0.339622642,7,4,9,0,0
17,145855,2023,9,24,22,23,30,0,1,0.018867925,19,2,1,0,0
12,110904,2023,9,24,22,23,30,0,2,0.245283019,19,2,12,-1,0
7,102320,2023,9,24,22,14,45,0,1,0.20754717,18,1,14,-1,0
9,103680,2023,9,24,22,14,45,0,2,0.471698113,18,3,14,0,0
20,174634,2023,9,24,22,77,36,0,1,0.018867925,10,1,1,0,0
19,106852,2023,9,24,22,77,36,0,2,0.113207547,10,1,5,1,0
8,102948,2023,9,24,22,10,30,0,1,0.339622642,11,2,18,-1,0
8,101378,2023,9,24,22,10,30,0,2,0.641509434,11,3,16,0,0
6,103793,2023,9,24,22,44,41,0,1,0.301886792,5,2,16,-1,0
6,100853,2023,9,24,22,44,41,0,2,0.641509434,5,3,18,0,0
14,102501,2023,9,24,22,27,39,0,1,0.150943396,12,1,8,-2,0
13,102637,2023,9,24,22,27,39,0,2,0.396226415,12,2,13,0,0
11,101420,2023,9,24,22,27,39,0,3,0.698113208,12,3,16,0,1
10,102431,2023,9,24,22,30,24,0,1,0.188679245,17,1,10,-1,1
12,102855,2023,9,24,22,30,24,0,2,0.471698113,17,2,15,0,0
3,101825,2023,9,24,22,16,28,0,1,0.320754717,16,2,17,0,1
5,101129,2023,9,24,22,16,28,0,2,0.641509434,16,2,17,-1,1
18,122936,2023,9,24,22,20,33,0,1,0.226415094,8,2,12,-6,0
13,102504,2023,9,24,22,20,33,0,2,0.58490566,8,3,19,1,0
1,101240,2023,9,24,22,4,26,0,1,0.320754717,5,2,17,1,0
2,100106,2023,9,24,22,4,26,0,2,0.679245283,5,3,19,0,1
19,161813,2023,9,24,22,31,29,0,1,0.018867925,11,2,1,0,0
9,102901,2023,9,24,22,31,29,0,2,0.528301887,11,3,27,-1,0
7,161609,2023,9,24,22,11,36,0,1,0.037735849,15,,,0,0
17,121045,2023,9,24,22,11,36,0,2,0.226415094,15,3,10,-4,0
19,2588523,2023,9,24,22,11,36,0,4,0.264150943,15,,,0,0
4,101400,2023,9,24,22,81,25,0,1,0.245283019,3,2,13,-1,0
3,100575,2023,9,24,22,81,25,0,2,0.660377358,3,3,22,0,1
4,101402,2023,9,24,22,63,28,0,1,0.452830189,5,2,24,-2,0
1,101804,2023,9,24,22,55,31,0,1,0.339622642,18,2,18,1,1
2,101420,2023,9,24,22,55,31,0,2,0.716981132,18,2,20,0,1
17,162662,2023,9,24,22,2,25,0,1,0.037735849,1,,,-1,0
19,104961,2023,9,24,22,2,25,0,2,0.094339623,1,2,5,0,0
17,103371,2023,9,24,22,2,25,0,3,0.396226415,1,2,16,1,0
8,121131,2023,9,24,22,18,27,0,1,0.264150943,6,1,14,0,1
12,102396,2023,9,24,22,22,26,0,1,0.169811321,14,1,12,-2,1
10,102697,2023,9,24,22,22,26,0,2,0.566037736,14,2,21,0,1
1,101172,2023,9,24,22,33,28,0,1,0.301886792,9,2,16,0,0
1,100264,2023,9,24,22,33,28,0,2,0.698113208,9,2,21,0,0
18,150466,2023,9,24,22,24,27,0,1,0.018867925,7,1,1,0,0
16,103013,2023,9,24,22,24,27,0,2,0.188679245,7,1,9,0,0
11,102733,2023,9,24,22,24,27,0,3,0.547169811,7,1,19,1,0
5,100816,2024,4,7,22,14,45,0,2,0.245283019,18,1,13,-1,1
4,99794,2024,4,7,22,14,45,0,3,0.622641509,18,2,20,0,1
12,101288,2024,4,7,22,77,36,0,2,0.113207547,10,1,6,-1,0
11,102311,2024,4,7,22,77,36,0,3,0.41509434,10,3,16,0,0
17,103476,2024,4,7,22,10,30,0,2,0.301886792,11,3,15,0,0
17,101728,2024,4,7,22,10,30,0,3,0.603773585,11,2,16,0,1
8,101466,2024,4,7,22,44,41,0,2,0.433962264,5,3,22,0,1
6,99030,2024,4,7,22,44,41,0,3,0.735849057,5,3,16,0,0
18,101491,2024,4,7,22,27,39,0,2,0.094339623,12,1,5,-1,0
13,103896,2024,4,7,22,27,39,0,3,0.622641509,12,3,28,-3,0
4,103175,2024,4,7,22,16,28,0,2,0.490566038,16,2,25,-2,1
10,102164,2024,4,7,22,20,33,0,2,0.41509434,8,2,21,0,0
4,100760,2024,4,7,22,4,26,0,2,0.20754717,5,2,11,-1,1
5,100917,2024,4,7,22,4,26,0,3,0.490566038,5,3,15,-1,1
16,102283,2024,4,7,22,31,29,0,2,0.358490566,11,3,18,0,1
16,100764,2024,4,7,22,31,29,0,3,0.622641509,11,3,14,0,0
2,100906,2024,4,7,22,11,36,0,2,0.283018868,15,2,15,0,1
2,99409,2024,4,7,22,11,36,0,3,0.622641509,15,2,18,0,1
6,101083,2024,4,7,22,81,25,0,2,0.226415094,3,2,12,0,1
6,99482,2024,4,7,22,81,25,0,3,0.603773585,3,3,20,-1,1
7,100895,2024,4,7,22,63,28,0,2,0.41509434,5,3,21,-1,0
5,98830,2024,4,7,22,63,28,0,3,0.698113208,5,3,15,1,1
3,100439,2024,4,7,22,55,31,0,2,0.283018868,18,2,14,0,1
2,99310,2024,4,7,22,55,31,0,3,0.679245283,18,2,22,-1,0
12,101989,2024,4,7,22,2,25,0,2,0.41509434,1,3,21,0,0
14,100392,2024,4,7,22,2,25,0,3,0.641509434,1,3,12,1,0
17,143782,2024,4,7,22,2,25,0,4,0.773584906,1,2,7,-2,1
10,101638,2024,4,7,22,18,27,0,2,0.226415094,6,1,11,0,1
15,102328,2024,4,7,22,18,27,0,3,0.41509434,6,2,10,-1,1
11,99550,2024,4,7,22,18,27,0,4,0.641509434,6,3,12,0,1
10,100998,2024,4,7,22,22,26,0,2,0.132075472,14,1,9,0,1
14,101916,2024,4,7,22,22,26,0,3,0.41509434,14,3,15,-1,1
1,100272,2024,4,7,22,33,28,0,2,0.301886792,9,2,16,0,1
1,99226,2024,4,7,22,33,28,0,3,0.641509434,9,2,18,0,1
16,102874,2024,4,7,22,24,27,0,2,0.132075472,7,1,6,0,0
18,101117,2024,4,7,22,24,27,0,3,0.20754717,7,3,4,0,0
7,96927,2025,4,6,22,23,30,0,1,0.452830189,19,2,24,-3,1
10,97548,2025,4,6,22,14,45,0,1,0.452830189,18,2,25,-2,0
1,95456,2025,4,6,22,12,19,0,1,0.58490566,13,2,31,0,0
9,96245,2025,4,6,22,38,21,0,1,0.433962264,5,2,23,-1,0
14,97484,2025,4,6,22,5,21,0,1,0.58490566,4,3,31,-1,1
19,97254,2025,4,6,22,61,23,0,1,0.283018868,3,1,15,-1,1
11,96901,2025,4,6,22,10,30,0,1,0.452830189,11,2,24,1,0
4,96218,2025,4,6,22,6,21,0,1,0.471698113,11,2,25,-1,1
4,96186,2025,4,6,22,44,41,0,1,0.566037736,5,3,30,-2,1
17,96739,2025,4,6,22,27,39,0,1,0.41509434,12,2,22,-1,0
10,96455,2025,4,6,22,30,24,0,1,0.622641509,17,2,33,0,0
3,95423,2025,4,6,22,16,28,0,1,0.396226415,16,2,21,1,1
2,95034,2025,4,6,22,4,26,0,1,0.396226415,5,2,21,0,1
13,96135,2025,4,6,22,31,29,0,1,0.603773585,11,3,33,-1,0
3,95359,2025,4,6,22,81,25,0,1,0.377358491,3,2,20,0,1
5,95756,2025,4,6,22,63,28,0,1,0.358490566,5,2,19,0,1
12,96256,2025,4,6,22,55,31,0,1,0.622641509,18,2,33,-1,1
20,97946,2025,4,6,22,18,27,0,1,0.169811321,6,1,9,-1,0
20,95972,2025,4,6,22,18,27,0,2,0.566037736,6,3,22,0,0
13,96396,2025,4,6,22,22,26,0,1,0.433962264,14,2,23,0,0
1,95220,2025,4,6,22,33,28,0,1,0.396226415,9,2,21,0,0
7,105842,2023,11,19,80,23,30,0,1,0.32,19,2,16,-2,1
19,144948,2023,11,19,80,14,45,0,1,0.02,18,2,1,0,0
7,117613,2023,11,19,80,14,45,0,2,0.52,18,3,26,0,1
20,148494,2023,11,19,80,77,36,0,1,0.02,10,2,1,0,0
17,106578,2023,11,19,80,77,36,0,2,0.48,10,3,23,-1,1
4,105772,2023,11,19,80,10,30,0,1,0.34,11,2,17,-1,1
11,118137,2023,11,19,80,44,41,0,1,0.34,5,3,17,-6,0
16,125187,2023,11,19,80,44,41,0,2,0.52,5,2,9,0,1
17,105802,2023,11,19,80,27,39,0,1,0.24,12,2,12,-5,1
15,123608,2023,11,19,80,27,39,0,2,0.52,12,3,14,0,0
1,103380,2023,11,19,80,16,28,0,1,0.42,16,2,21,0,1
15,105961,2023,11,19,80,20,33,0,1,0.28,8,2,14,-5,1
14,122844,2023,11,19,80,20,33,0,2,0.52,8,3,12,0,1
5,105341,2023,11,19,80,31,29,0,1,0.4,11,2,20,-2,1
11,124700,2023,11,19,80,11,36,0,1,0.02,15,2,1,0,0
1,112819,2023,11,19,80,11,36,0,2,0.52,15,3,25,0,1
9,107333,2023,11,19,80,81,25,0,1,0.32,3,3,17,-2,1
5,101648,2023,11,19,80,81,25,0,2,0.86,3,3,28,-1,1
12,106533,2023,11,19,80,3,37,0,1,0.34,3,2,17,2,1
4,104106,2023,11,19,80,63,28,0,1,0.3,5,2,15,-1,1
5,115234,2023,11,19,80,63,28,0,2,0.52,5,3,11,0,1
16,123387,2023,11,19,80,55,31,0,1,0.06,18,2,3,1,1
6,116574,2023,11,19,80,55,31,0,2,0.52,18,3,23,0,1
14,106786,2023,11,19,80,2,25,0,1,0.3,1,2,15,-5,1
10,117862,2023,11,19,80,18,27,0,1,0.06,6,1,7,-1,1
3,115916,2023,11,19,80,18,27,0,2,0.52,6,3,24,0,1
19,108267,2023,11,19,80,22,26,0,1,0.2,14,1,10,-7,1
19,108249,2023,11,19,80,22,26,0,2,0.42,14,2,11,-2,1
2,104727,2023,11,19,80,33,28,0,1,0.32,9,2,16,-1,0
4,113326,2023,11,19,80,33,28,0,2,0.52,9,3,10,0,1
12,119780,2023,11,19,80,24,27,0,1,0.52,7,3,26,-1,1
18,104883,2024,11,23,80,23,30,0,1,0.18,19,2,9,-2,1
19,105129,2024,11,23,80,14,45,0,1,0.08,18,1,4,-5,1
15,104985,2024,11,23,80,14,45,0,2,0.48,18,3,21,-3,1
16,107928,2024,11,23,80,77,36,0,1,0.34,10,3,17,-5,1
18,107595,2024,11,23,80,77,36,0,2,0.7,10,2,18,-1,1
14,106201,2024,11,23,80,43,23,0,1,0.32,2,3,16,-3,1
15,102724,2024,11,23,80,43,23,0,2,0.52,2,2,10,1,1
9,106263,2024,11,23,80,10,30,0,1,0.2,11,2,10,-5,1
1,103190,2024,11,23,80,44,41,0,1,0.26,5,2,13,1,1
5,103830,2024,11,23,80,44,41,0,2,0.54,5,3,15,0,1
5,106441,2024,11,23,80,27,39,0,1,0.28,12,2,14,-1,1
7,103457,2024,11,23,80,27,39,0,2,0.66,12,3,19,-1,1
13,106707,2024,11,23,80,30,24,0,1,0.22,17,2,11,-1,1
15,105262,2024,11,23,80,30,24,0,2,0.76,17,3,28,-2,1
7,107546,2024,11,23,80,16,28,0,1,0.18,16,2,9,-3,1
2,102968,2024,11,23,80,16,28,0,2,0.62,16,3,22,0,1
14,107306,2024,11,23,80,20,33,0,1,0.34,8,2,17,-5,1
10,105240,2024,11,23,80,4,26,0,1,0.18,5,2,9,-5,1
4,104646,2024,11,23,80,4,26,0,2,0.6,5,3,21,-1,1
6,100900,2024,11,23,80,4,26,0,3,0.96,5,3,18,0,1
6,105832,2024,11,23,80,31,29,1,1,0.22,11,2,11,0,1
15,114887,2024,11,23,80,31,29,0,2,0.24,11,2,12,-9,1
16,103454,2024,11,23,80,31,29,0,3,0.9,11,3,33,-1,1
7,108327,2024,11,23,80,11,36,0,1,0.34,15,3,17,-3,1
8,103652,2024,11,23,80,11,36,0,2,0.64,15,2,15,0,1
11,105430,2024,11,23,80,81,25,0,1,0.2,3,2,10,-3,0
9,103929,2024,11,23,80,81,25,0,2,0.5,3,3,15,-1,1
1,103522,2024,11,23,80,63,28,0,1,0.24,5,2,13,0,1
1,102229,2024,11,23,80,63,28,0,2,0.64,5,3,21,0,1
3,106562,2024,11,23,80,55,31,0,1,0.2,18,2,10,-1,1
3,103655,2024,11,23,80,55,31,0,2,0.56,18,3,18,1,1
19,105282,2024,11,23,80,18,27,0,1,0.18,6,2,10,-2,0
14,106525,2024,11,23,80,18,27,0,2,0.56,6,3,20,-1,1
10,105973,2024,11,23,80,22,26,0,1,0.2,14,2,10,-4,1
8,104582,2024,11,23,80,22,26,0,2,0.58,14,3,20,-1,1
2,104351,2024,11,23,80,33,28,0,1,0.22,9,2,11,0,1
3,103108,2024,11,23,80,33,28,0,2,0.54,9,3,16,-1,1
9,106469,2024,11,23,80,24,27,0,1,0.22,7,2,12,-2,1
12,104144,2024,11,23,80,24,27,0,2,0.68,7,3,24,-3,1
14,103792,2025,11,23,80,23,30,1,1,0.26,19,3,13,-1,1
18,122604,2025,11,23,80,23,30,0,2,0.28,19,2,1,-4,0
18,100698,2025,11,23,80,23,30,0,3,0.68,19,3,20,-2,0
12,123307,2025,11,23,80,14,45,0,1,0.32,18,2,16,-3,1
14,122573,2025,11,23,80,12,19,0,1,0.04,13,1,2,0,1
11,102814,2025,11,23,80,38,21,0,1,0.34,5,2,17,-3,1
19,130427,2025,11,23,80,5,21,0,1,0.02,4,3,1,0,0
17,102106,2025,11,23,80,43,23,0,1,0.5,2,3,25,-3,1
17,128486,2025,11,23,80,10,30,0,1,0.04,11,2,2,0,0
8,102417,2025,11,23,80,6,21,0,1,0.4,11,2,20,-2,1
6,100519,2025,11,23,80,44,41,0,1,0.58,5,3,29,-1,1
5,100783,2025,11,23,80,27,39,0,1,0.6,12,3,30,-1,1
16,137377,2025,11,23,80,30,24,0,1,0.04,17,2,2,-10,0
15,102231,2025,11,23,80,30,24,0,2,0.56,17,3,26,0,1
4,100815,2025,11,23,80,16,28,0,1,0.48,16,2,24,-2,1
2,101141,2025,11,23,80,4,26,0,1,0.44,5,2,22,0,1
10,101965,2025,11,23,80,31,29,0,1,0.54,11,2,27,-3,1
6,100682,2025,11,23,80,81,25,0,1,0.42,3,2,21,-1,1
3,100031,2025,11,23,80,63,28,0,1,0.34,5,2,17,-1,1
5,102420,2025,11,23,80,55,31,0,1,0.44,18,2,22,-2,1
18,117698,2025,11,23,80,22,26,0,1,0.02,14,2,1,0,1
16,101343,2025,11,23,80,22,26,0,2,0.54,14,3,26,-2,1
1,100284,2025,11,23,80,33,28,0,1,0.5,9,2,25,0,1
16,89558,2022,10,30,32,23,30,0,1,0.535211268,19,2,38,-2,1
7,89420,2022,10,30,32,14,45,0,1,0.563380282,18,2,40,-2,1
8,88292,2022,10,30,32,77,36,0,1,0.549295775,10,2,39,-1,0
14,88285,2022,10,30,32,10,30,0,1,0.563380282,11,2,40,-2,0
1,86247,2022,10,30,32,44,41,0,1,0.408450704,5,2,29,0,1
19,89760,2022,10,30,32,6,31,0,1,0.323943662,6,1,23,-1,0
19,88407,2022,10,30,32,6,31,0,2,0.732394366,6,3,29,0,0
6,87759,2022,10,30,32,16,28,0,1,0.394366197,16,1,30,0,1
18,88642,2022,10,30,32,20,33,0,1,0.535211268,8,2,38,0,0
18,88911,2022,10,30,32,47,27,0,1,0.338028169,12,1,29,-1,0
10,87562,2022,10,30,32,4,26,0,1,0.436619718,5,2,31,-2,1
8,87662,2022,10,30,32,31,29,0,1,0.464788732,11,2,33,-1,1
4,87186,2022,10,30,32,11,36,0,1,0.323943662,15,1,26,-1,0
8,87285,2022,10,30,32,3,37,0,1,0.61971831,3,2,44,-1,1
1,86763,2022,10,30,32,63,28,0,1,0.478873239,5,2,34,0,1
4,85973,2022,10,30,32,63,28,0,2,0.971830986,5,3,35,0,1
5,87560,2022,10,30,32,55,31,0,1,0.408450704,18,1,32,-1,1
17,88797,2022,10,30,32,18,27,0,1,0.23943662,6,2,18,-1,0
16,88255,2022,10,30,32,18,27,0,2,0.563380282,6,1,23,-1,1
12,88031,2022,10,30,32,22,26,0,1,0.408450704,14,1,29,-1,1
2,86845,2022,10,30,32,33,28,0,1,0.352112676,9,1,28,-1,1
13,88890,2022,10,30,32,5,39,0,1,0.535211268,12,1,38,-2,1
11,89926,2022,10,30,32,24,27,0,1,0.633802817,7,2,45,-2,0
9,106537,2023,10,29,32,23,30,0,1,0.464788732,19,3,33,0,0
15,88472,2023,10,29,32,14,45,0,1,0.408450704,18,2,30,-1,1
11,88264,2023,10,29,32,77,36,0,1,0.436619718,10,2,31,-1,0
6,87810,2023,10,29,32,10,30,0,1,0.394366197,11,2,28,0,1
3,86973,2023,10,29,32,44,41,0,1,0.338028169,5,2,24,0,1
9,88600,2023,10,29,32,27,39,0,1,0.323943662,12,2,23,-1,1
1,87924,2023,10,29,32,16,28,0,1,0.436619718,16,2,31,0,1
13,88228,2023,10,29,32,20,33,0,1,0.323943662,8,2,23,-1,0
15,87653,2023,10,29,32,4,26,0,1,0.154929577,5,1,11,-1,1
8,106374,2023,10,29,32,4,26,0,2,0.464788732,5,3,22,0,1
6,87574,2023,10,29,32,81,25,0,1,0.352112676,3,2,25,0,0
4,87032,2023,10,29,32,3,37,0,1,0.38028169,3,2,27,0,1
5,87165,2023,10,29,32,63,28,0,1,0.366197183,5,2,26,0,1
3,87640,2023,10,29,32,55,31,0,1,0.422535211,18,2,30,0,1
14,88753,2023,10,29,32,2,25,0,1,0.309859155,1,2,22,0,0
12,90059,2023,10,29,32,18,27,0,1,0.422535211,6,2,31,-1,1
17,88908,2023,10,29,32,22,26,0,1,0.126760563,14,2,9,-3,0
1,86825,2023,10,29,32,33,28,0,1,0.267605634,9,2,19,0,1
1,95664,2023,10,29,32,33,28,0,2,0.464788732,9,3,14,0,1
13,88634,2023,10,29,32,24,27,0,1,0.295774648,7,2,21,-2,1
13,85822,2024,10,27,32,77,36,0,1,0.690140845,10,3,50,-2,1
10,87309,2024,10,27,32,43,23,0,1,0.661971831,2,3,47,-1,0
10,87318,2024,10,27,32,10,30,0,1,0.394366197,11,2,28,-2,1
5,87112,2024,10,27,32,44,41,0,1,0.394366197,5,2,28,0,1
6,86750,2024,10,27,32,27,39,0,1,0.408450704,12,2,29,1,1
10,86308,2024,10,27,32,30,24,0,1,0.549295775,17,3,39,-2,1
13,91102,2024,10,27,32,30,24,0,2,0.915492958,17,2,26,-1,0
2,85993,2024,10,27,32,16,28,0,1,0.436619718,16,2,31,0,1
3,84799,2024,10,27,32,16,28,0,2,0.971830986,16,3,38,0,1
5,87122,2024,10,27,32,20,33,0,1,0.422535211,8,2,30,0,1
3,86051,2024,10,27,32,4,26,0,1,0.422535211,5,2,30,0,1
14,88340,2024,10,27,32,31,29,0,1,0.676056338,11,3,48,-1,1
15,89685,2024,10,27,32,11,36,0,1,0.281690141,15,3,20,-4,0
17,87059,2024,10,27,32,11,36,0,2,0.605633803,15,2,23,0,1
15,85925,2024,10,27,32,11,36,0,3,0.957746479,15,2,25,0,1
7,85068,2024,10,27,32,81,25,0,1,0.549295775,3,2,39,-1,1
3,85753,2024,10,27,32,63,28,0,1,0.436619718,5,2,31,1,1
1,85108,2024,10,27,32,55,31,0,1,0.450704225,18,2,32,0,1
14,87333,2024,10,27,32,18,27,0,1,0.366197183,6,2,27,-2,1
4,85562,2024,10,27,32,33,28,0,1,0.366197183,9,2,26,-1,0
16,87429,2024,10,27,32,24,27,0,1,0.605633803,7,3,44,-1,1
13,86735,2025,10,26,32,23,30,0,1,0.577464789,19,3,41,-1,1
15,88541,2025,10,26,32,14,45,0,1,0.281690141,18,1,20,-2,0
8,86134,2025,10,26,32,12,19,0,1,0.309859155,13,1,25,-2,1
6,86184,2025,10,26,32,12,19,0,2,0.661971831,13,2,25,-1,0
4,86191,2025,10,26,32,38,21,0,1,0.338028169,5,1,27,-1,1
3,85115,2025,10,26,32,38,21,0,2,0.676056338,5,2,24,0,1
10,86807,2025,10,26,32,5,21,0,1,0.521126761,4,2,37,1,1
17,87326,2025,10,26,32,43,23,0,1,0.676056338,2,3,48,-1,1
18,88210,2025,10,26,32,10,30,0,1,0.464788732,11,2,33,-1,1
12,87423,2025,10,26,32,6,21,0,1,0.478873239,11,2,34,-2,1
4,88985,2025,10,26,32,44,41,0,1,0.323943662,5,1,26,-1,0
8,86636,2025,10,26,32,44,41,0,2,0.661971831,5,2,24,-1,1
19,91076,2025,10,26,32,30,24,0,1,0.028169014,17,1,2,-5,0
2,87353,2025,10,26,32,16,28,0,1,0.436619718,16,1,31,0,1
1,86035,2025,10,26,32,4,26,0,1,0.478873239,5,1,34,0,1
8,87287,2025,10,26,32,31,29,0,1,0.38028169,11,1,27,-3,1
6,86653,2025,10,26,32,81,25,0,1,0.338028169,3,1,27,1,1
7,86262,2025,10,26,32,81,25,0,2,0.661971831,3,2,23,-1,1
4,86420,2025,10,26,32,63,28,0,1,0.352112676,5,1,28,1,1
4,85208,2025,10,26,32,63,28,0,2,0.676056338,5,2,23,0,1
15,87173,2025,10,26,32,55,31,0,1,0.23943662,18,2,17,-2,1
9,86002,2025,10,26,32,55,31,0,2,0.647887324,18,1,32,0,0
13,85116,2025,10,26,32,55,31,0,3,0.788732394,18,1,13,0,1
12,87111,2025,10,26,32,18,27,0,1,0.366197183,6,1,26,-1,1
11,85444,2025,10,26,32,18,27,0,2,0.605633803,6,2,18,0,0
9,87065,2025,10,26,32,22,26,0,1,0.507042254,14,2,36,0,0
2,87255,2025,10,26,32,33,28,0,1,0.521126761,9,2,37,0,1
12,100786,2022,5,8,79,23,30,0,1,0.280701754,19,2,16,0,1
9,101221,2022,5,8,79,14,45,0,1,0.263157895,18,2,15,-1,1
5,99185,2022,5,8,79,77,36,0,1,0.456140351,10,2,26,0,1
7,100169,2022,5,8,79,10,30,0,1,0.280701754,11,2,16,0,1
15,123527,2022,5,8,79,10,30,0,2,0.701754386,11,3,24,-4,1
6,99933,2022,5,8,79,44,41,0,1,0.385964912,5,2,22,0,1
19,100889,2022,5,8,79,6,31,0,1,0.596491228,6,3,34,0,1
3,98829,2022,5,8,79,16,28,0,1,0.421052632,16,2,24,-1,1
13,101389,2022,5,8,79,20,33,0,1,0.210526316,8,2,12,-3,1
11,120983,2022,5,8,79,20,33,0,2,0.736842105,8,3,30,0,1
12,101306,2022,5,8,79,47,27,0,1,0.245614035,12,2,14,-2,1
16,111020,2022,5,8,79,47,27,0,2,0.947368421,12,3,40,-6,0
8,99685,2022,5,8,79,4,26,0,1,0.315789474,5,2,18,-1,1
8,122285,2022,5,8,79,31,29,0,1,0.719298246,11,3,41,0,1
4,99943,2022,5,8,79,11,36,0,1,0.473684211,15,2,27,-1,1
4,126061,2022,5,8,79,11,36,0,2,0.719298246,15,3,14,0,1
10,100604,2022,5,8,79,3,37,0,1,0.526315789,3,2,30,-2,1
15,124844,2022,5,8,79,3,37,0,2,0.719298246,3,3,11,1,1
7,103317,2022,5,8,79,63,28,0,1,0.701754386,5,3,40,-2,1
1,99604,2022,5,8,79,55,31,0,1,0.473684211,18,2,27,1,1
11,109446,2022,5,8,79,18,27,0,1,0.701754386,6,3,42,-1,1
16,101385,2022,5,8,79,22,26,0,1,0.192982456,14,2,11,-3,1
17,170085,2022,5,8,79,22,26,0,2,0.719298246,14,,,0,1
1,98505,2022,5,8,79,33,28,0,1,0.456140351,9,2,26,0,1
14,125540,2022,5,8,79,5,39,0,1,0.719298246,12,3,43,-1,1
14,99058,2023,5,7,79,23,30,0,1,0.385964912,19,2,22,-5,1
2,97282,2023,5,7,79,14,45,0,1,0.421052632,18,2,25,0,1
15,99631,2023,5,7,79,77,36,0,1,0.263157895,10,2,15,-6,1
17,98808,2023,5,7,79,21,31,0,1,0.263157895,9,2,15,0,1
8,98406,2023,5,7,79,10,30,0,1,0.263157895,11,2,15,-2,1
7,97819,2023,5,7,79,44,41,0,1,0.649122807,5,3,37,0,1
13,100557,2023,5,7,79,27,39,0,1,0.578947368,12,3,33,-5,1
7,97645,2023,5,7,79,16,28,0,1,0.298245614,16,2,17,-1,1
12,98728,2023,5,7,79,20,33,0,1,0.245614035,8,2,14,-5,1
19,98826,2023,5,7,79,4,26,0,1,0.070175439,5,1,4,-1,0
6,97507,2023,5,7,79,31,29,0,1,0.684210526,11,3,39,0,1
3,97863,2023,5,7,79,11,36,0,1,0.350877193,15,2,20,-2,1
18,98967,2023,5,7,79,81,25,0,1,0.087719298,3,1,5,-4,1
